StimuliName,user,FixationDuration,count
15b_Göteborg_S2.jpg,p5,19469,53
15b_Göteborg_S2.jpg,p8,17187,50
15b_Göteborg_S2.jpg,p9,14720,50
16_Hong_Kong_S1.jpg,p1,3630,10
16_Hong_Kong_S1.jpg,p12,11956,41
16_Hong_Kong_S1.jpg,p13,7509,26
16_Hong_Kong_S1.jpg,p16,10574,36
16_Hong_Kong_S1.jpg,p17,12156,42
16_Hong_Kong_S1.jpg,p20,7911,29
16_Hong_Kong_S1.jpg,p21,6194,19
16_Hong_Kong_S1.jpg,p24,6726,26
16_Hong_Kong_S1.jpg,p25,8208,24
16_Hong_Kong_S1.jpg,p28,15039,50
16_Hong_Kong_S1.jpg,p29,8075,26
16_Hong_Kong_S1.jpg,p32,6391,25
16_Hong_Kong_S1.jpg,p33,9172,38
16_Hong_Kong_S1.jpg,p36,5795,19
16_Hong_Kong_S1.jpg,p37,8125,32
16_Hong_Kong_S1.jpg,p4,5211,22
16_Hong_Kong_S1.jpg,p40,9589,31
16_Hong_Kong_S1.jpg,p5,6660,17
16_Hong_Kong_S1.jpg,p8,11107,28
16_Hong_Kong_S1.jpg,p9,5177,17
16_Hong_Kong_S2.jpg,p10,10206,31
16_Hong_Kong_S2.jpg,p11,11123,35
16_Hong_Kong_S2.jpg,p14,15318,45
16_Hong_Kong_S2.jpg,p15,21365,57
16_Hong_Kong_S2.jpg,p18,12690,41
16_Hong_Kong_S2.jpg,p19,10692,29
16_Hong_Kong_S2.jpg,p2,19766,61
16_Hong_Kong_S2.jpg,p22,14736,34
16_Hong_Kong_S2.jpg,p23,16800,54
16_Hong_Kong_S2.jpg,p26,7510,15
16_Hong_Kong_S2.jpg,p27,17916,58
16_Hong_Kong_S2.jpg,p3,5861,21
16_Hong_Kong_S2.jpg,p30,8523,28
16_Hong_Kong_S2.jpg,p31,10141,37
16_Hong_Kong_S2.jpg,p34,13320,41
16_Hong_Kong_S2.jpg,p35,20150,57
16_Hong_Kong_S2.jpg,p38,15621,51
16_Hong_Kong_S2.jpg,p39,15970,42
16_Hong_Kong_S2.jpg,p6,8010,32
16_Hong_Kong_S2.jpg,p7,15187,40
16b_Hong_Kong_S1.jpg,p10,11589,31
16b_Hong_Kong_S1.jpg,p11,6128,19
16b_Hong_Kong_S1.jpg,p14,8659,25
16b_Hong_Kong_S1.jpg,p15,30209,92
16b_Hong_Kong_S1.jpg,p18,10739,31
16b_Hong_Kong_S1.jpg,p19,13553,36
16b_Hong_Kong_S1.jpg,p2,5944,17
16b_Hong_Kong_S1.jpg,p22,9555,27
16b_Hong_Kong_S1.jpg,p23,14319,43
16b_Hong_Kong_S1.jpg,p26,7926,26
16b_Hong_Kong_S1.jpg,p27,19933,52
16b_Hong_Kong_S1.jpg,p3,8259,27
16b_Hong_Kong_S1.jpg,p30,5745,22
16b_Hong_Kong_S1.jpg,p31,10239,45
16b_Hong_Kong_S1.jpg,p34,10024,33
16b_Hong_Kong_S1.jpg,p35,37047,101
16b_Hong_Kong_S1.jpg,p38,12787,46
16b_Hong_Kong_S1.jpg,p39,11055,30
16b_Hong_Kong_S1.jpg,p6,5758,24
16b_Hong_Kong_S1.jpg,p7,17334,51
16b_Hong_Kong_S2.jpg,p1,7525,28
16b_Hong_Kong_S2.jpg,p12,13122,42
16b_Hong_Kong_S2.jpg,p13,13189,41
16b_Hong_Kong_S2.jpg,p16,16951,63
16b_Hong_Kong_S2.jpg,p17,14451,46
16b_Hong_Kong_S2.jpg,p20,7627,26
16b_Hong_Kong_S2.jpg,p21,14172,34
16b_Hong_Kong_S2.jpg,p24,9307,32
16b_Hong_Kong_S2.jpg,p25,12055,33
16b_Hong_Kong_S2.jpg,p28,24613,70
16b_Hong_Kong_S2.jpg,p29,12053,43
16b_Hong_Kong_S2.jpg,p32,12722,30
16b_Hong_Kong_S2.jpg,p33,11457,34
16b_Hong_Kong_S2.jpg,p36,5763,16
16b_Hong_Kong_S2.jpg,p37,12475,41
16b_Hong_Kong_S2.jpg,p4,11389,41
16b_Hong_Kong_S2.jpg,p40,8377,29
16b_Hong_Kong_S2.jpg,p5,11976,27
16b_Hong_Kong_S2.jpg,p8,12339,25
16b_Hong_Kong_S2.jpg,p9,8612,25
17_Krakau_S1.jpg,p1,21349,47
17_Krakau_S1.jpg,p12,20929,55
17_Krakau_S1.jpg,p13,19517,46
17_Krakau_S1.jpg,p16,70522,188
17_Krakau_S1.jpg,p17,25312,70
17_Krakau_S1.jpg,p20,27046,98
17_Krakau_S1.jpg,p21,61673,146
17_Krakau_S1.jpg,p24,27526,61
17_Krakau_S1.jpg,p25,20434,39
17_Krakau_S1.jpg,p28,26558,70
17_Krakau_S1.jpg,p29,25646,78
17_Krakau_S1.jpg,p32,11240,26
17_Krakau_S1.jpg,p33,15939,61
17_Krakau_S1.jpg,p36,67927,157
17_Krakau_S1.jpg,p37,46513,110
17_Krakau_S1.jpg,p4,27555,85
17_Krakau_S1.jpg,p40,22964,68
17_Krakau_S1.jpg,p5,22065,53
17_Krakau_S1.jpg,p8,22696,47
17_Krakau_S1.jpg,p9,15770,47
17_Krakau_S2.jpg,p10,24563,64
17_Krakau_S2.jpg,p11,19116,52
17_Krakau_S2.jpg,p14,68876,176
17_Krakau_S2.jpg,p15,138187,222
17_Krakau_S2.jpg,p18,30310,65
17_Krakau_S2.jpg,p19,11971,25
17_Krakau_S2.jpg,p2,41149,92
17_Krakau_S2.jpg,p22,55804,130
17_Krakau_S2.jpg,p23,103691,311
17_Krakau_S2.jpg,p26,28577,75
17_Krakau_S2.jpg,p27,43395,109
17_Krakau_S2.jpg,p3,16451,46
17_Krakau_S2.jpg,p30,17915,55
17_Krakau_S2.jpg,p31,25912,70
17_Krakau_S2.jpg,p34,32637,86
17_Krakau_S2.jpg,p35,80888,187
17_Krakau_S2.jpg,p38,41478,118
17_Krakau_S2.jpg,p39,45413,122
17_Krakau_S2.jpg,p6,27232,62
17_Krakau_S2.jpg,p7,17185,40
17b_Krakau_S1.jpg,p10,32262,77
17b_Krakau_S1.jpg,p11,110376,258
17b_Krakau_S1.jpg,p14,79691,98
17b_Krakau_S1.jpg,p15,87492,179
17b_Krakau_S1.jpg,p18,49031,82
17b_Krakau_S1.jpg,p19,28962,57
17b_Krakau_S1.jpg,p2,22351,44
17b_Krakau_S1.jpg,p22,32793,53
17b_Krakau_S1.jpg,p23,62060,189
17b_Krakau_S1.jpg,p26,45395,86
17b_Krakau_S1.jpg,p27,70494,162
17b_Krakau_S1.jpg,p3,25477,63
17b_Krakau_S1.jpg,p30,21584,50
17b_Krakau_S1.jpg,p31,34672,76
17b_Krakau_S1.jpg,p34,55921,134
17b_Krakau_S1.jpg,p35,116082,210
17b_Krakau_S1.jpg,p38,40216,111
17b_Krakau_S1.jpg,p39,33473,83
17b_Krakau_S1.jpg,p6,38850,73
17b_Krakau_S1.jpg,p7,33085,68
17b_Krakau_S2.jpg,p1,20751,41
17b_Krakau_S2.jpg,p12,46276,112
17b_Krakau_S2.jpg,p13,34405,69
17b_Krakau_S2.jpg,p16,28844,60
17b_Krakau_S2.jpg,p17,45468,103
17b_Krakau_S2.jpg,p20,35604,112
17b_Krakau_S2.jpg,p21,78553,169
17b_Krakau_S2.jpg,p24,30321,65
17b_Krakau_S2.jpg,p25,17186,42
17b_Krakau_S2.jpg,p28,37100,70
17b_Krakau_S2.jpg,p29,52115,134
17b_Krakau_S2.jpg,p32,22816,29
17b_Krakau_S2.jpg,p33,19335,51
17b_Krakau_S2.jpg,p36,48413,71
17b_Krakau_S2.jpg,p37,263292,590
17b_Krakau_S2.jpg,p4,50358,158
17b_Krakau_S2.jpg,p40,21983,36
17b_Krakau_S2.jpg,p5,33338,78
17b_Krakau_S2.jpg,p8,78193,135
17b_Krakau_S2.jpg,p9,36685,89
18_Ljubljana_S1.jpg,p1,8326,24
18_Ljubljana_S1.jpg,p12,39161,121
18_Ljubljana_S1.jpg,p13,11143,32
18_Ljubljana_S1.jpg,p16,21379,80
18_Ljubljana_S1.jpg,p17,25941,75
18_Ljubljana_S1.jpg,p20,11309,38
18_Ljubljana_S1.jpg,p21,29304,86
18_Ljubljana_S1.jpg,p24,31140,111
18_Ljubljana_S1.jpg,p25,24611,67
18_Ljubljana_S1.jpg,p28,37401,116
18_Ljubljana_S1.jpg,p29,20079,74
18_Ljubljana_S1.jpg,p32,23434,62
18_Ljubljana_S1.jpg,p33,16502,52
18_Ljubljana_S1.jpg,p36,14468,40
18_Ljubljana_S1.jpg,p37,44706,139
18_Ljubljana_S1.jpg,p4,55484,206
18_Ljubljana_S1.jpg,p40,24514,68
18_Ljubljana_S1.jpg,p5,25591,91
18_Ljubljana_S1.jpg,p8,18166,45
18_Ljubljana_S1.jpg,p9,8857,22
18_Ljubljana_S2.jpg,p10,31108,91
18_Ljubljana_S2.jpg,p11,12602,46
18_Ljubljana_S2.jpg,p14,55483,152
18_Ljubljana_S2.jpg,p15,33639,82
18_Ljubljana_S2.jpg,p18,32940,84
18_Ljubljana_S2.jpg,p19,14486,44
18_Ljubljana_S2.jpg,p2,26077,76
18_Ljubljana_S2.jpg,p22,33140,90
18_Ljubljana_S2.jpg,p23,27112,109
18_Ljubljana_S2.jpg,p26,8060,22
18_Ljubljana_S2.jpg,p27,33886,114
18_Ljubljana_S2.jpg,p3,9292,21
18_Ljubljana_S2.jpg,p30,18999,55
18_Ljubljana_S2.jpg,p31,11990,32
18_Ljubljana_S2.jpg,p34,25079,68
18_Ljubljana_S2.jpg,p35,52059,151
18_Ljubljana_S2.jpg,p38,24062,90
18_Ljubljana_S2.jpg,p39,17085,48
18_Ljubljana_S2.jpg,p6,14687,55
18_Ljubljana_S2.jpg,p7,22131,65
18b_Ljubljana_S1.jpg,p10,39152,91
18b_Ljubljana_S1.jpg,p11,39265,116
18b_Ljubljana_S1.jpg,p14,30494,62
18b_Ljubljana_S1.jpg,p15,147408,394
18b_Ljubljana_S1.jpg,p18,48882,139
18b_Ljubljana_S1.jpg,p19,8993,21
18b_Ljubljana_S1.jpg,p2,31591,69
18b_Ljubljana_S1.jpg,p22,39834,88
18b_Ljubljana_S1.jpg,p23,36728,156
18b_Ljubljana_S1.jpg,p26,34019,80
18b_Ljubljana_S1.jpg,p27,46817,128
18b_Ljubljana_S1.jpg,p3,13057,33
18b_Ljubljana_S1.jpg,p30,23179,65
18b_Ljubljana_S1.jpg,p31,27627,65
18b_Ljubljana_S1.jpg,p34,20296,61
18b_Ljubljana_S1.jpg,p35,62216,174
18b_Ljubljana_S1.jpg,p38,31089,82
18b_Ljubljana_S1.jpg,p39,20498,70
18b_Ljubljana_S1.jpg,p6,11759,33
18b_Ljubljana_S1.jpg,p7,19585,49
18b_Ljubljana_S2.jpg,p1,11523,32
18b_Ljubljana_S2.jpg,p12,18646,56
18b_Ljubljana_S2.jpg,p13,9790,26
18b_Ljubljana_S2.jpg,p16,11542,46
18b_Ljubljana_S2.jpg,p17,14337,34
18b_Ljubljana_S2.jpg,p20,16067,54
18b_Ljubljana_S2.jpg,p21,26444,65
18b_Ljubljana_S2.jpg,p24,15189,43
18b_Ljubljana_S2.jpg,p25,11007,26
18b_Ljubljana_S2.jpg,p28,14890,29
18b_Ljubljana_S2.jpg,p29,35099,131
18b_Ljubljana_S2.jpg,p32,12356,29
18b_Ljubljana_S2.jpg,p33,7345,30
18b_Ljubljana_S2.jpg,p36,9427,22
18b_Ljubljana_S2.jpg,p37,26340,85
18b_Ljubljana_S2.jpg,p4,16985,55
18b_Ljubljana_S2.jpg,p40,18849,55
18b_Ljubljana_S2.jpg,p5,42897,122
18b_Ljubljana_S2.jpg,p8,19017,49
18b_Ljubljana_S2.jpg,p9,24506,76
19_New_York_S1.jpg,p1,8244,20
19_New_York_S1.jpg,p12,29524,68
19_New_York_S1.jpg,p13,13736,39
19_New_York_S1.jpg,p16,48011,107
19_New_York_S1.jpg,p17,16588,24
19_New_York_S1.jpg,p20,12520,31
19_New_York_S1.jpg,p21,38835,74
19_New_York_S1.jpg,p24,11373,28
19_New_York_S1.jpg,p25,24583,54
19_New_York_S1.jpg,p28,27725,35
19_New_York_S1.jpg,p29,45078,121
19_New_York_S1.jpg,p32,18685,32
19_New_York_S1.jpg,p33,13274,28
19_New_York_S1.jpg,p36,17319,27
19_New_York_S1.jpg,p37,19287,46
19_New_York_S1.jpg,p4,18148,51
19_New_York_S1.jpg,p40,10640,27
19_New_York_S1.jpg,p5,14306,40
19_New_York_S1.jpg,p8,18685,30
19_New_York_S1.jpg,p9,13869,30
19_New_York_S2.jpg,p10,6378,14
19_New_York_S2.jpg,p11,17785,45
19_New_York_S2.jpg,p14,22998,64
19_New_York_S2.jpg,p15,38838,57
19_New_York_S2.jpg,p18,10158,28
19_New_York_S2.jpg,p19,8710,20
19_New_York_S2.jpg,p2,16155,48
19_New_York_S2.jpg,p22,23198,34
19_New_York_S2.jpg,p23,17732,77
19_New_York_S2.jpg,p26,9892,21
19_New_York_S2.jpg,p27,17484,45
19_New_York_S2.jpg,p3,4546,11
19_New_York_S2.jpg,p30,5098,16
19_New_York_S2.jpg,p31,8009,21
19_New_York_S2.jpg,p34,11375,29
19_New_York_S2.jpg,p35,19685,41
19_New_York_S2.jpg,p38,17250,54
19_New_York_S2.jpg,p39,12259,26
19_New_York_S2.jpg,p6,6445,17
19_New_York_S2.jpg,p7,11008,26
19b_New_York_S1.jpg,p10,15321,24
19b_New_York_S1.jpg,p11,16204,30
19b_New_York_S1.jpg,p14,12225,26
19b_New_York_S1.jpg,p15,104985,165
19b_New_York_S1.jpg,p18,19417,38
19b_New_York_S1.jpg,p19,14222,27
19b_New_York_S1.jpg,p2,20601,27
19b_New_York_S1.jpg,p22,13941,25
19b_New_York_S1.jpg,p23,25731,73
19b_New_York_S1.jpg,p26,31375,46
19b_New_York_S1.jpg,p27,14741,28
19b_New_York_S1.jpg,p3,33573,62
19b_New_York_S1.jpg,p30,22981,44
19b_New_York_S1.jpg,p31,14820,27
19b_New_York_S1.jpg,p34,12922,23
19b_New_York_S1.jpg,p35,42535,61
19b_New_York_S1.jpg,p38,67949,147
19b_New_York_S1.jpg,p39,6029,25
19b_New_York_S1.jpg,p6,12093,21
19b_New_York_S1.jpg,p7,10893,17
19b_New_York_S2.jpg,p1,6612,16
19b_New_York_S2.jpg,p12,8193,27
19b_New_York_S2.jpg,p13,13571,30
19b_New_York_S2.jpg,p16,11123,33
19b_New_York_S2.jpg,p17,22551,41
19b_New_York_S2.jpg,p20,14557,43
19b_New_York_S2.jpg,p21,18053,43
19b_New_York_S2.jpg,p24,13557,27
19b_New_York_S2.jpg,p25,23318,65
19b_New_York_S2.jpg,p28,48143,108
19b_New_York_S2.jpg,p29,23780,73
19b_New_York_S2.jpg,p32,14592,18
19b_New_York_S2.jpg,p33,12837,28
19b_New_York_S2.jpg,p36,24297,51
19b_New_York_S2.jpg,p37,43812,118
19b_New_York_S2.jpg,p4,41583,130
19b_New_York_S2.jpg,p40,16173,27
19b_New_York_S2.jpg,p5,58389,154
19b_New_York_S2.jpg,p8,12109,28
19b_New_York_S2.jpg,p9,5960,20
20_Paris_S1.jpg,p1,8360,21
20_Paris_S1.jpg,p12,14185,38
20_Paris_S1.jpg,p13,9993,26
20_Paris_S1.jpg,p16,32159,109
20_Paris_S1.jpg,p17,27111,73
20_Paris_S1.jpg,p20,10094,36
20_Paris_S1.jpg,p21,23831,42
20_Paris_S1.jpg,p24,15337,37
20_Paris_S1.jpg,p25,17901,26
20_Paris_S1.jpg,p28,31311,78
20_Paris_S1.jpg,p29,18995,60
20_Paris_S1.jpg,p32,10109,22
20_Paris_S1.jpg,p33,6377,26
20_Paris_S1.jpg,p36,11639,31
20_Paris_S1.jpg,p37,11324,26
20_Paris_S1.jpg,p4,8576,23
20_Paris_S1.jpg,p40,12373,25
20_Paris_S1.jpg,p5,25350,74
20_Paris_S1.jpg,p8,21098,50
20_Paris_S1.jpg,p9,11256,24
20_Paris_S2.jpg,p10,10838,33
20_Paris_S2.jpg,p11,5329,21
20_Paris_S2.jpg,p14,34707,95
20_Paris_S2.jpg,p15,24113,55
20_Paris_S2.jpg,p18,10056,27
20_Paris_S2.jpg,p19,9608,27
20_Paris_S2.jpg,p2,12090,39
20_Paris_S2.jpg,p22,11424,28
20_Paris_S2.jpg,p23,24014,92
20_Paris_S2.jpg,p26,10793,14
20_Paris_S2.jpg,p27,23894,68
20_Paris_S2.jpg,p3,7392,27
20_Paris_S2.jpg,p30,11141,30
20_Paris_S2.jpg,p31,5076,21
20_Paris_S2.jpg,p34,20817,58
20_Paris_S2.jpg,p35,14738,37
20_Paris_S2.jpg,p38,20696,69
20_Paris_S2.jpg,p39,9458,37
20_Paris_S2.jpg,p6,18288,34
20_Paris_S2.jpg,p7,8476,24
20b_Paris_S1.jpg,p10,15408,29
20b_Paris_S1.jpg,p11,19950,54
20b_Paris_S1.jpg,p14,17020,42
20b_Paris_S1.jpg,p15,45917,88
20b_Paris_S1.jpg,p18,15075,36
20b_Paris_S1.jpg,p19,20383,41
20b_Paris_S1.jpg,p2,26845,65
20b_Paris_S1.jpg,p22,10461,19
20b_Paris_S1.jpg,p23,45691,127
20b_Paris_S1.jpg,p26,13838,26
20b_Paris_S1.jpg,p27,52044,121
20b_Paris_S1.jpg,p3,23117,52
20b_Paris_S1.jpg,p30,5080,15
20b_Paris_S1.jpg,p31,22662,50
20b_Paris_S1.jpg,p34,21280,59
20b_Paris_S1.jpg,p35,34274,80
20b_Paris_S1.jpg,p38,22783,41
20b_Paris_S1.jpg,p39,15433,50
20b_Paris_S1.jpg,p6,12759,26
20b_Paris_S1.jpg,p7,25758,61
20b_Paris_S2.jpg,p1,4580,16
20b_Paris_S2.jpg,p12,10272,39
20b_Paris_S2.jpg,p13,8824,31
20b_Paris_S2.jpg,p16,9041,33
20b_Paris_S2.jpg,p17,19679,58
20b_Paris_S2.jpg,p20,9894,32
20b_Paris_S2.jpg,p21,19232,47
20b_Paris_S2.jpg,p24,5214,12
20b_Paris_S2.jpg,p25,11926,32
20b_Paris_S2.jpg,p28,20484,64
20b_Paris_S2.jpg,p29,27608,97
20b_Paris_S2.jpg,p32,14604,33
20b_Paris_S2.jpg,p33,12589,46
20b_Paris_S2.jpg,p36,5762,19
20b_Paris_S2.jpg,p37,28995,104
20b_Paris_S2.jpg,p4,6776,29
20b_Paris_S2.jpg,p40,8324,22
20b_Paris_S2.jpg,p5,53304,147
20b_Paris_S2.jpg,p8,7761,23
20b_Paris_S2.jpg,p9,8409,17
21_Pisa_S1.jpg,p1,9274,30
21_Pisa_S1.jpg,p12,20784,66
21_Pisa_S1.jpg,p13,12988,33
21_Pisa_S1.jpg,p16,26093,101
21_Pisa_S1.jpg,p17,19448,41
21_Pisa_S1.jpg,p20,6828,21
21_Pisa_S1.jpg,p21,9593,22
21_Pisa_S1.jpg,p24,13039,29
21_Pisa_S1.jpg,p25,31606,112
21_Pisa_S1.jpg,p28,39532,132
21_Pisa_S1.jpg,p29,63844,207
21_Pisa_S1.jpg,p32,27029,65
21_Pisa_S1.jpg,p33,6892,28
21_Pisa_S1.jpg,p36,12073,29
21_Pisa_S1.jpg,p37,11842,35
21_Pisa_S1.jpg,p4,17234,64
21_Pisa_S1.jpg,p40,25213,54
21_Pisa_S1.jpg,p5,24132,71
21_Pisa_S1.jpg,p8,28860,58
21_Pisa_S1.jpg,p9,14787,42
21_Pisa_S2.jpg,p10,24189,118
21_Pisa_S2.jpg,p11,16654,48
21_Pisa_S2.jpg,p14,57267,138
21_Pisa_S2.jpg,p15,86937,150
21_Pisa_S2.jpg,p18,33968,90
21_Pisa_S2.jpg,p19,28329,68
21_Pisa_S2.jpg,p2,9126,23
21_Pisa_S2.jpg,p22,53052,120
21_Pisa_S2.jpg,p23,11142,26
21_Pisa_S2.jpg,p26,12355,30
21_Pisa_S2.jpg,p27,16967,42
21_Pisa_S2.jpg,p3,38402,93
21_Pisa_S2.jpg,p30,33805,81
21_Pisa_S2.jpg,p31,48656,132
21_Pisa_S2.jpg,p34,44214,172
21_Pisa_S2.jpg,p35,66237,127
21_Pisa_S2.jpg,p38,67591,143
21_Pisa_S2.jpg,p39,51818,200
21_Pisa_S2.jpg,p6,10474,22
21_Pisa_S2.jpg,p7,15473,32
21b_Pisa_S1.jpg,p10,31944,72
21b_Pisa_S1.jpg,p11,27964,72
21b_Pisa_S1.jpg,p14,63532,120
21b_Pisa_S1.jpg,p15,55440,92
21b_Pisa_S1.jpg,p18,34460,135
21b_Pisa_S1.jpg,p19,17919,35
21b_Pisa_S1.jpg,p2,25428,47
21b_Pisa_S1.jpg,p22,35838,79
21b_Pisa_S1.jpg,p23,20602,87
21b_Pisa_S1.jpg,p26,52526,106
21b_Pisa_S1.jpg,p27,34374,85
21b_Pisa_S1.jpg,p3,33693,81
21b_Pisa_S1.jpg,p30,15103,35
21b_Pisa_S1.jpg,p31,31372,94
21b_Pisa_S1.jpg,p34,26680,67
21b_Pisa_S1.jpg,p35,97539,220
21b_Pisa_S1.jpg,p38,34423,82
21b_Pisa_S1.jpg,p39,17737,43
21b_Pisa_S1.jpg,p6,15987,48
21b_Pisa_S1.jpg,p7,10940,24
21b_Pisa_S2.jpg,p1,8425,21
21b_Pisa_S2.jpg,p12,29909,59
21b_Pisa_S2.jpg,p13,57137,112
21b_Pisa_S2.jpg,p16,24299,45
21b_Pisa_S2.jpg,p17,28463,45
21b_Pisa_S2.jpg,p20,32087,110
21b_Pisa_S2.jpg,p21,76720,190
21b_Pisa_S2.jpg,p24,8378,25
21b_Pisa_S2.jpg,p25,20746,44
21b_Pisa_S2.jpg,p28,79725,159
21b_Pisa_S2.jpg,p29,41364,120
21b_Pisa_S2.jpg,p32,23601,38
21b_Pisa_S2.jpg,p33,13412,62
21b_Pisa_S2.jpg,p36,40156,58
21b_Pisa_S2.jpg,p37,42150,98
21b_Pisa_S2.jpg,p4,152819,512
21b_Pisa_S2.jpg,p40,17970,31
21b_Pisa_S2.jpg,p5,21663,53
21b_Pisa_S2.jpg,p8,61033,98
21b_Pisa_S2.jpg,p9,22148,51
22_Venedig_S1.jpg,p1,15138,45
22_Venedig_S1.jpg,p12,19430,68
22_Venedig_S1.jpg,p13,14522,53
22_Venedig_S1.jpg,p16,17680,76
22_Venedig_S1.jpg,p17,26530,65
22_Venedig_S1.jpg,p20,19016,70
22_Venedig_S1.jpg,p21,19101,47
22_Venedig_S1.jpg,p24,81030,180
22_Venedig_S1.jpg,p25,12472,42
22_Venedig_S1.jpg,p28,22978,73
22_Venedig_S1.jpg,p29,36401,121
22_Venedig_S1.jpg,p32,14883,49
22_Venedig_S1.jpg,p33,24814,117
22_Venedig_S1.jpg,p36,29248,73
22_Venedig_S1.jpg,p37,22166,52
22_Venedig_S1.jpg,p4,21698,76
22_Venedig_S1.jpg,p40,20515,54
22_Venedig_S1.jpg,p5,17382,56
22_Venedig_S1.jpg,p8,28658,65
22_Venedig_S1.jpg,p9,20461,63
22_Venedig_S2.jpg,p10,43850,130
22_Venedig_S2.jpg,p11,15305,43
22_Venedig_S2.jpg,p14,65114,178
22_Venedig_S2.jpg,p15,60466,161
22_Venedig_S2.jpg,p18,38220,99
22_Venedig_S2.jpg,p19,33272,71
22_Venedig_S2.jpg,p2,37001,109
22_Venedig_S2.jpg,p22,29058,66
22_Venedig_S2.jpg,p23,31389,136
22_Venedig_S2.jpg,p26,12139,28
22_Venedig_S2.jpg,p27,34621,103
22_Venedig_S2.jpg,p3,17053,39
22_Venedig_S2.jpg,p30,18917,61
22_Venedig_S2.jpg,p31,18252,53
22_Venedig_S2.jpg,p34,32537,89
22_Venedig_S2.jpg,p35,92334,219
22_Venedig_S2.jpg,p38,67992,197
22_Venedig_S2.jpg,p39,18866,49
22_Venedig_S2.jpg,p6,17069,43
22_Venedig_S2.jpg,p7,18735,54
22b_Venedig_S1.jpg,p10,36637,79
22b_Venedig_S1.jpg,p11,18735,53
22b_Venedig_S1.jpg,p14,36068,90
22b_Venedig_S1.jpg,p15,105748,230
22b_Venedig_S1.jpg,p18,25346,75
22b_Venedig_S1.jpg,p19,30557,73
22b_Venedig_S1.jpg,p2,23846,55
22b_Venedig_S1.jpg,p22,25776,54
22b_Venedig_S1.jpg,p23,36036,136
22b_Venedig_S1.jpg,p26,22298,39
22b_Venedig_S1.jpg,p27,59537,169
22b_Venedig_S1.jpg,p3,30172,88
22b_Venedig_S1.jpg,p30,18254,46
22b_Venedig_S1.jpg,p31,16820,49
22b_Venedig_S1.jpg,p34,24228,70
22b_Venedig_S1.jpg,p35,34821,75
22b_Venedig_S1.jpg,p38,34752,115
22b_Venedig_S1.jpg,p39,15254,44
22b_Venedig_S1.jpg,p6,15082,45
22b_Venedig_S1.jpg,p7,20433,58
22b_Venedig_S2.jpg,p1,17051,38
22b_Venedig_S2.jpg,p12,49639,140
22b_Venedig_S2.jpg,p13,17202,50
22b_Venedig_S2.jpg,p16,34136,120
22b_Venedig_S2.jpg,p17,26432,71
22b_Venedig_S2.jpg,p20,29612,84
22b_Venedig_S2.jpg,p21,49894,115
22b_Venedig_S2.jpg,p24,26327,69
22b_Venedig_S2.jpg,p25,39052,115
22b_Venedig_S2.jpg,p28,88731,238
22b_Venedig_S2.jpg,p29,54919,177
22b_Venedig_S2.jpg,p32,24298,51
22b_Venedig_S2.jpg,p33,19901,59
22b_Venedig_S2.jpg,p36,48958,133
22b_Venedig_S2.jpg,p37,51845,133
22b_Venedig_S2.jpg,p4,20982,58
22b_Venedig_S2.jpg,p40,18885,43
22b_Venedig_S2.jpg,p5,38864,89
22b_Venedig_S2.jpg,p8,28092,59
22b_Venedig_S2.jpg,p9,14871,32
23_Warschau_S1.jpg,p1,8891,24
23_Warschau_S1.jpg,p12,21694,64
23_Warschau_S1.jpg,p13,10925,32
23_Warschau_S1.jpg,p16,61228,186
23_Warschau_S1.jpg,p17,23713,68
23_Warschau_S1.jpg,p20,52348,183
23_Warschau_S1.jpg,p21,17553,42
23_Warschau_S1.jpg,p24,7826,24
23_Warschau_S1.jpg,p25,8824,27
23_Warschau_S1.jpg,p28,68306,189
23_Warschau_S1.jpg,p29,19100,63
23_Warschau_S1.jpg,p32,9874,20
23_Warschau_S1.jpg,p33,7077,26
23_Warschau_S1.jpg,p36,42294,111
23_Warschau_S1.jpg,p37,143868,298
23_Warschau_S1.jpg,p4,21645,84
23_Warschau_S1.jpg,p40,14618,50
23_Warschau_S1.jpg,p5,15634,43
23_Warschau_S1.jpg,p8,25864,48
23_Warschau_S1.jpg,p9,9175,22
23_Warschau_S2.jpg,p10,6578,14
23_Warschau_S2.jpg,p11,9608,27
23_Warschau_S2.jpg,p14,85835,202
23_Warschau_S2.jpg,p15,43151,76
23_Warschau_S2.jpg,p18,12075,37
23_Warschau_S2.jpg,p19,10123,30
23_Warschau_S2.jpg,p2,13471,38
23_Warschau_S2.jpg,p22,23545,48
23_Warschau_S2.jpg,p23,10509,39
23_Warschau_S2.jpg,p26,10804,29
23_Warschau_S2.jpg,p27,13390,43
23_Warschau_S2.jpg,p3,14552,46
23_Warschau_S2.jpg,p30,22266,64
23_Warschau_S2.jpg,p31,5695,17
23_Warschau_S2.jpg,p34,14474,44
23_Warschau_S2.jpg,p35,21434,63
23_Warschau_S2.jpg,p38,20301,61
23_Warschau_S2.jpg,p39,23560,77
23_Warschau_S2.jpg,p6,8744,27
23_Warschau_S2.jpg,p7,9443,29
23b_Warschau_S1.jpg,p10,24649,55
23b_Warschau_S1.jpg,p11,9874,25
23b_Warschau_S1.jpg,p14,39220,101
23b_Warschau_S1.jpg,p15,83825,189
23b_Warschau_S1.jpg,p18,37650,92
23b_Warschau_S1.jpg,p19,20815,58
23b_Warschau_S1.jpg,p2,36803,67
23b_Warschau_S1.jpg,p22,17134,39
